order_id,customer_id,order_date,order_status,sales_channel,shipping_city,courier_name,payment_method,promo_code
UB-004679,C01588,2025-07-24,Completed,Mobile App,Lahore,BlueLine,Card,SAVE15
UB-004680,C01052,2024-12-02,Returned,Web,Islamabad,SwiftEx,Cash on Delivery,APP5
UB-004681,C00063,2024-06-11,Completed,Web,Karachi,SwiftEx,Card,
UB-004682,C01460,2024-01-27,Completed,Mobile App,Karachi,BlueLine,Card,
UB-004683,C00745,2025-11-11,Completed,Mobile App,Lahore,BlueLine,Card,
UB-004684,C00276,2025-11-28,Completed,Web,Islamabad,Store Pickup,Card,
UB-004685,C01307,2025-03-05,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-004686,C00036,2025-10-03,Completed,Mobile App,Karachi,BlueLine,Card,
UB-004687,C00391,2025-01-28,Returned,Web,Rawalpindi,SwiftEx,Card,
UB-004688,C00245,2025-08-11,Completed,Web,Lahore,SwiftEx,Wallet,SAVE15
UB-004689,C00300,2025-08-02,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-004690,C00368,2024-07-19,Completed,Mobile App,Karachi,BlueLine,Card,
UB-004691,C00737,2024-01-27,Completed,Mobile App,Islamabad,BlueLine,Bank Transfer,FREESHIP
UB-004692,C00065,2025-01-30,Completed,Mobile App,Lahore,RapidGo,Wallet,
UB-004693,C00347,2024-12-22,Completed,Mobile App,Karachi,RapidGo,Wallet,
UB-004694,C00901,2024-03-07,Completed,Web,Karachi,Store Pickup,Cash on Delivery,FREESHIP
UB-004695,C01555,2024-12-26,Completed,Web,Lahore,RapidGo,Card,SAVE15
UB-004696,C00255,2025-10-06,Completed,Web,Karachi,SwiftEx,Card,
UB-004697,C00694,2024-04-15,Completed,Web,Rawalpindi,SwiftEx,Bank Transfer,FREESHIP
UB-004698,C00129,2025-02-19,Completed,Marketplace,Karachi,RapidGo,Wallet,
UB-004699,C00261,2025-08-25,Completed,Mobile App,Islamabad,BlueLine,Wallet,
UB-004700,C00493,2024-08-21,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,
UB-004701,C01275,2024-10-28,Completed,Marketplace,Karachi,BlueLine,Bank Transfer,
UB-004702,C01036,2025-01-11,Completed,Mobile App,Peshawar,SwiftEx,Wallet,
UB-004703,C01522,2024-01-25,Completed,Web,Islamabad,RapidGo,Bank Transfer,
UB-004704,C00742,2024-06-05,Completed,Web,Karachi,RapidGo,Cash on Delivery,
UB-004705,C01384,2024-07-19,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-004706,C00811,2024-06-08,Cancelled,Mobile App,Karachi,SwiftEx,Bank Transfer,APP5
UB-004707,C00474,2025-11-28,Completed,Mobile App,Islamabad,RapidGo,Card,
UB-004708,C00578,2024-06-24,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-004709,C01149,2024-06-22,Completed,Web,Rawalpindi,SwiftEx,Card,
UB-004710,C00661,2024-12-07,Completed,Web,Karachi,Store Pickup,Cash on Delivery,APP5
UB-004711,C00627,2025-01-06,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-004712,C00861,2025-02-02,Completed,Marketplace,Faisalabad,RapidGo,Cash on Delivery,
UB-004713,C01267,2024-03-27,Completed,Marketplace,Karachi,SwiftEx,Card,
UB-004714,C01542,2024-12-05,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-004715,C00466,2024-03-08,Completed,Mobile App,Lahore,SwiftEx,Wallet,
UB-004716,C01512,2024-06-24,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-004717,C00868,2025-08-20,Completed,Mobile App,Peshawar,RapidGo,Cash on Delivery,
UB-004718,C00020,2025-04-24,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-004719,C00394,2025-05-13,Completed,Web,Karachi,BlueLine,Cash on Delivery,
UB-004720,C01407,2024-06-07,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-004721,C00160,2025-04-14,Completed,Web,Faisalabad,RapidGo,Bank Transfer,SAVE15
UB-004722,C01069,2024-12-13,Returned,Web,Rawalpindi,RapidGo,Cash on Delivery,WELCOME10
UB-004723,C00593,2025-12-22,Completed,Mobile App,Rawalpindi,BlueLine,Card,
UB-004724,C00776,2025-02-25,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-004725,C00059,2025-06-11,Completed,Web,Peshawar,BlueLine,Cash on Delivery,
UB-004726,C00137,2024-11-29,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-004727,C01545,2024-05-15,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-004728,C00673,2024-03-26,Completed,Web,Lahore,SwiftEx,Cash on Delivery,FREESHIP
UB-004729,C01109,2025-02-18,Completed,Web,Lahore,SwiftEx,Wallet,
UB-004730,C00700,2024-05-11,Completed,Web,Rawalpindi,Store Pickup,Cash on Delivery,FREESHIP
UB-004731,C00150,2025-05-27,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,SAVE15
UB-004732,C01581,2025-01-11,Completed,Mobile App,Rawalpindi,RapidGo,Wallet,SAVE15
UB-004733,C01427,2024-11-15,Completed,Mobile App,Lahore,RapidGo,Card,WELCOME10
UB-004734,C00224,2024-05-17,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-004735,C01413,2025-12-16,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,WELCOME10
UB-004736,C00889,2025-01-05,Completed,Web,Peshawar,BlueLine,Card,
UB-004737,C00190,2025-11-23,Returned,Web,Rawalpindi,SwiftEx,Card,
UB-004738,C00934,2024-02-05,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,
UB-004739,C01328,2025-02-17,Completed,Marketplace,Islamabad,SwiftEx,Cash on Delivery,
UB-004740,C00107,2025-02-04,Returned,Marketplace,Peshawar,RapidGo,Bank Transfer,
UB-004741,C00152,2024-08-28,Returned,Marketplace,Faisalabad,BlueLine,Cash on Delivery,
UB-004742,C01203,2025-01-27,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-004743,C01217,2025-05-02,Completed,Marketplace,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-004744,C00273,2025-02-15,Completed,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-004745,C00144,2024-12-15,Completed,Web,Faisalabad,RapidGo,Cash on Delivery,
UB-004746,C00131,2024-01-11,Completed,Mobile App,Rawalpindi,BlueLine,Bank Transfer,FREESHIP
UB-004747,C00119,2024-06-27,Completed,Web,Islamabad,BlueLine,Bank Transfer,APP5
UB-004748,C00845,2024-05-14,Completed,Web,Islamabad,Store Pickup,Cash on Delivery,
UB-004749,C00990,2024-12-23,Completed,Mobile App,Rawalpindi,SwiftEx,Bank Transfer,
UB-004750,C00451,2025-11-04,Completed,Marketplace,Faisalabad,BlueLine,Card,
UB-004751,C01092,2025-08-10,Completed,Web,Rawalpindi,Store Pickup,Card,WELCOME10
UB-004752,C00961,2025-07-27,Completed,Mobile App,Rawalpindi,BlueLine,Card,SAVE15
UB-004753,C00737,2025-04-27,Completed,Mobile App,Islamabad,RapidGo,Wallet,
UB-004754,C00360,2025-09-05,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,WELCOME10
UB-004755,C00447,2025-03-19,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-004756,C00946,2025-10-05,Returned,Mobile App,Lahore,SwiftEx,Bank Transfer,
UB-004757,C00488,2024-06-05,Completed,Mobile App,Lahore,SwiftEx,Wallet,
UB-004758,C00017,2024-06-29,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,
UB-004759,C01500,2025-09-17,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-004760,C00979,2025-12-20,Completed,Mobile App,Lahore,SwiftEx,Bank Transfer,
UB-004761,C00827,2024-07-07,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-004762,C01381,2024-06-10,Completed,Mobile App,Karachi,RapidGo,Bank Transfer,WELCOME10
UB-004763,C01246,2024-06-11,Completed,Mobile App,Karachi,BlueLine,Wallet,
UB-004764,C00080,2024-08-28,Completed,Web,Lahore,BlueLine,Cash on Delivery,SAVE15
UB-004765,C01495,2025-06-23,Completed,Web,Rawalpindi,SwiftEx,Wallet,WELCOME10
UB-004766,C00855,2024-10-31,Returned,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-004767,C00478,2025-06-28,Cancelled,Marketplace,Lahore,BlueLine,Wallet,APP5
UB-004768,C01036,2025-11-02,Completed,Web,Peshawar,SwiftEx,Card,
UB-004769,C00100,2024-05-07,Completed,Web,Lahore,SwiftEx,Cash on Delivery,WELCOME10
UB-004770,C00472,2025-01-13,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-004771,C00802,2025-08-21,Completed,Marketplace,Karachi,SwiftEx,Cash on Delivery,
UB-004772,C01354,2025-05-03,Completed,Web,Lahore,Store Pickup,Cash on Delivery,FREESHIP
UB-004773,C00003,2025-06-09,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-004774,C00089,2025-01-10,Completed,Marketplace,Rawalpindi,Store Pickup,Card,WELCOME10
UB-004775,C01074,2024-09-14,Completed,Mobile App,Faisalabad,SwiftEx,Bank Transfer,FREESHIP
UB-004776,C00394,2025-01-26,Completed,Mobile App,Karachi,Store Pickup,Cash on Delivery,
UB-004777,C00576,2024-04-27,Cancelled,Web,Karachi,SwiftEx,Card,
UB-004778,C00501,2024-01-09,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-004779,C00196,2024-05-20,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,WELCOME10
UB-004780,C00545,2024-03-05,Completed,Mobile App,Faisalabad,SwiftEx,Cash on Delivery,
UB-004781,C00133,2024-11-25,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-004782,C01100,2024-02-19,Completed,Mobile App,Islamabad,RapidGo,Wallet,
UB-004783,C01536,2024-09-25,Completed,Web,Karachi,SwiftEx,Card,FREESHIP
UB-004784,C00887,2025-07-07,Completed,Web,Karachi,SwiftEx,Cash on Delivery,
UB-004785,C01396,2024-04-25,Completed,Web,Islamabad,BlueLine,Card,WELCOME10
UB-004786,C00448,2025-08-14,Returned,Web,Peshawar,Store Pickup,Wallet,
UB-004787,C00081,2025-01-10,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,
UB-004788,C00993,2024-12-16,Completed,Web,Islamabad,Store Pickup,Card,
UB-004789,C00210,2024-08-13,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-004790,C01189,2024-12-17,Completed,Web,Rawalpindi,BlueLine,Wallet,
UB-004791,C00392,2025-08-02,Completed,Mobile App,Rawalpindi,BlueLine,Bank Transfer,
UB-004792,C00298,2024-08-12,Completed,Mobile App,Peshawar,RapidGo,Card,
UB-004793,C00555,2025-09-02,Completed,Web,Lahore,SwiftEx,Card,WELCOME10
UB-004794,C00573,2024-04-23,Cancelled,Mobile App,Rawalpindi,RapidGo,Wallet,
UB-004795,C01599,2025-07-29,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,APP5
UB-004796,C00398,2025-04-08,Completed,Mobile App,Rawalpindi,RapidGo,Wallet,
UB-004797,C00403,2024-01-23,Completed,Mobile App,Islamabad,SwiftEx,Card,
UB-004798,C00385,2024-02-27,Completed,Web,Karachi,BlueLine,Cash on Delivery,
UB-004799,C00025,2024-03-15,Completed,Web,Lahore,BlueLine,Card,
UB-004800,C00582,2025-03-24,Completed,Mobile App,Karachi,BlueLine,Bank Transfer,FREESHIP
UB-004801,C00421,2024-12-21,Completed,Web,Karachi,BlueLine,Card,SAVE15
UB-004802,C01544,2024-12-06,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-004803,C01407,2024-09-18,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,
UB-004804,C00992,2025-02-04,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-004805,C00978,2025-03-23,Completed,Marketplace,Islamabad,SwiftEx,Card,
UB-004806,C00114,2025-01-19,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,FREESHIP
UB-004807,C01077,2025-02-20,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-004808,C00620,2025-03-19,Completed,Marketplace,Rawalpindi,SwiftEx,Cash on Delivery,WELCOME10
UB-004809,C01079,2025-02-19,Returned,Mobile App,Islamabad,BlueLine,Card,
UB-004810,C00620,2025-11-15,Completed,Web,Rawalpindi,Store Pickup,Wallet,
UB-004811,C00448,2024-07-27,Completed,Mobile App,Peshawar,SwiftEx,Cash on Delivery,
UB-004812,C00241,2024-05-08,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-004813,C01207,2024-05-16,Completed,Marketplace,Islamabad,RapidGo,Card,
UB-004814,C01040,2025-01-11,Completed,Mobile App,Peshawar,BlueLine,Card,
UB-004815,C00341,2024-10-31,Completed,Mobile App,Rawalpindi,RapidGo,Bank Transfer,
UB-004816,C01183,2025-04-14,Completed,Mobile App,Islamabad,RapidGo,Card,SAVE15
UB-004817,C01252,2024-03-27,Completed,Web,Karachi,BlueLine,Cash on Delivery,
UB-004818,C00650,2024-10-28,Completed,Web,Islamabad,BlueLine,Wallet,
UB-004819,C00828,2025-07-17,Completed,Mobile App,Islamabad,BlueLine,Wallet,APP5
UB-004820,C00508,2024-07-18,Completed,Mobile App,Islamabad,SwiftEx,Card,
UB-004821,C00367,2024-03-24,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-004822,C00260,2024-01-01,Completed,Mobile App,Islamabad,RapidGo,Card,WELCOME10
UB-004823,C00778,2024-11-01,Completed,Web,Islamabad,RapidGo,Bank Transfer,
UB-004824,C01218,2024-05-07,Completed,Marketplace,Karachi,RapidGo,Bank Transfer,
UB-004825,C00957,2024-09-22,Completed,Mobile App,Islamabad,BlueLine,Card,FREESHIP
UB-004826,C00302,2024-06-03,Completed,Mobile App,Islamabad,SwiftEx,Bank Transfer,
UB-004827,C00517,2024-06-01,Cancelled,Web,Karachi,RapidGo,Cash on Delivery,
UB-004828,C00717,2024-04-18,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-004829,C01091,2024-08-27,Completed,Web,Lahore,SwiftEx,Wallet,FREESHIP
UB-004830,C00780,2025-07-07,Completed,Web,Karachi,BlueLine,Cash on Delivery,SAVE15
UB-004831,C00305,2025-06-01,Completed,Web,Karachi,BlueLine,Card,SAVE15
UB-004832,C01391,2024-09-30,Completed,Web,Lahore,SwiftEx,Cash on Delivery,APP5
UB-004833,C01299,2024-12-01,Returned,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,SAVE15
UB-004834,C00816,2025-06-27,Returned,Web,Faisalabad,BlueLine,Cash on Delivery,
UB-004835,C00425,2024-09-12,Completed,Mobile App,Faisalabad,RapidGo,Cash on Delivery,
UB-004836,C01071,2024-07-24,Cancelled,Web,Lahore,BlueLine,Wallet,
UB-004837,C01062,2025-08-23,Completed,Marketplace,Islamabad,RapidGo,Cash on Delivery,
UB-004838,C00148,2025-06-20,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-004839,C00855,2024-11-27,Completed,Web,Rawalpindi,SwiftEx,Wallet,
UB-004840,C00477,2025-04-21,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-004841,C01490,2024-01-11,Completed,Web,Karachi,BlueLine,Wallet,
UB-004842,C01482,2024-03-05,Completed,Web,Lahore,Store Pickup,Cash on Delivery,
UB-004843,C01385,2025-01-03,Completed,Web,Karachi,BlueLine,Cash on Delivery,FREESHIP
UB-004844,C00430,2024-10-21,Completed,Web,Peshawar,BlueLine,Cash on Delivery,
UB-004845,C01307,2025-11-11,Completed,Mobile App,Lahore,SwiftEx,Card,
UB-004846,C00815,2025-11-22,Completed,Web,Faisalabad,BlueLine,Card,WELCOME10
UB-004847,C00567,2025-01-02,Completed,Mobile App,Lahore,SwiftEx,Wallet,APP5
UB-004848,C01029,2024-04-19,Cancelled,Mobile App,Rawalpindi,Store Pickup,Card,SAVE15
UB-004849,C00277,2024-02-06,Completed,Web,Lahore,BlueLine,Cash on Delivery,SAVE15
UB-004850,C01373,2024-12-02,Completed,Mobile App,Karachi,RapidGo,Card,APP5
UB-004851,C01460,2025-06-29,Completed,Mobile App,Karachi,SwiftEx,Wallet,
UB-004852,C01264,2025-06-24,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-004853,C00546,2025-03-08,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-004854,C00863,2025-03-05,Completed,Mobile App,Karachi,BlueLine,Card,
UB-004855,C01271,2024-04-08,Completed,Mobile App,Rawalpindi,BlueLine,Card,
UB-004856,C01265,2024-01-27,Completed,Marketplace,Islamabad,SwiftEx,Card,
UB-004857,C00863,2025-03-31,Completed,Web,Karachi,Store Pickup,Wallet,SAVE15
UB-004858,C01154,2024-03-13,Completed,Mobile App,Lahore,BlueLine,Card,APP5
UB-004859,C01107,2025-05-11,Completed,Web,Peshawar,Store Pickup,Cash on Delivery,
UB-004860,C01082,2025-04-01,Completed,Mobile App,Faisalabad,BlueLine,Card,
UB-004861,C01096,2025-08-28,Completed,Mobile App,Rawalpindi,BlueLine,Card,
UB-004862,C01355,2025-09-02,Cancelled,Mobile App,Islamabad,BlueLine,Card,SAVE15
UB-004863,C00563,2024-11-05,Completed,Web,Karachi,SwiftEx,Card,
UB-004864,C01051,2024-08-31,Completed,Mobile App,Peshawar,Store Pickup,Bank Transfer,
UB-004865,C01468,2025-10-20,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-004866,C00408,2025-12-15,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,SAVE15
UB-004867,C00786,2024-12-23,Completed,Web,Karachi,BlueLine,Cash on Delivery,
UB-004868,C01221,2024-07-12,Completed,Web,Faisalabad,RapidGo,Cash on Delivery,
UB-004869,C00774,2025-06-13,Completed,Web,Lahore,SwiftEx,Bank Transfer,
UB-004870,C00758,2024-06-17,Completed,Web,Islamabad,SwiftEx,Wallet,
UB-004871,C01530,2025-09-13,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-004872,C00619,2024-09-03,Completed,Mobile App,Lahore,RapidGo,Cash on Delivery,WELCOME10
UB-004873,C01429,2025-11-28,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,
UB-004874,C01166,2024-10-29,Completed,Marketplace,Lahore,BlueLine,Card,FREESHIP
UB-004875,C00731,2025-07-16,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,APP5
UB-004876,C00257,2025-10-29,Completed,Mobile App,Lahore,Store Pickup,Bank Transfer,SAVE15
UB-004877,C00523,2025-11-01,Returned,Web,Faisalabad,SwiftEx,Cash on Delivery,FREESHIP
UB-004878,C01353,2024-02-15,Completed,Mobile App,Karachi,SwiftEx,Wallet,
UB-004879,C00846,2024-05-13,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-004880,C00378,2024-05-17,Completed,Web,Lahore,BlueLine,Card,
UB-004881,C00394,2024-08-02,Completed,Mobile App,Karachi,RapidGo,Card,
UB-004882,C01165,2024-03-09,Completed,Web,Rawalpindi,SwiftEx,Card,
UB-004883,C01500,2025-01-09,Completed,Mobile App,Lahore,SwiftEx,Card,
UB-004884,C01168,2025-05-10,Completed,Web,Faisalabad,BlueLine,Cash on Delivery,
UB-004885,C01464,2025-06-25,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-004886,C00457,2024-09-25,Completed,Marketplace,Rawalpindi,BlueLine,Card,SAVE15
UB-004887,C01091,2024-09-28,Completed,Web,Lahore,SwiftEx,Card,
UB-004888,C00021,2024-01-14,Completed,Mobile App,Islamabad,BlueLine,Wallet,FREESHIP
UB-004889,C00757,2025-07-20,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-004890,C00984,2025-11-03,Completed,Web,Karachi,BlueLine,Wallet,
UB-004891,C01314,2024-03-22,Returned,Web,Peshawar,Store Pickup,Cash on Delivery,
UB-004892,C00515,2024-04-14,Completed,Web,Karachi,Store Pickup,Cash on Delivery,FREESHIP
UB-004893,C00749,2025-04-13,Completed,Web,Rawalpindi,RapidGo,Bank Transfer,WELCOME10
UB-004894,C00418,2024-07-06,Completed,Web,Islamabad,SwiftEx,Wallet,
UB-004895,C01290,2024-05-16,Returned,Mobile App,Rawalpindi,RapidGo,Card,
UB-004896,C01500,2024-01-16,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-004897,C01278,2024-12-21,Completed,Marketplace,Rawalpindi,RapidGo,Card,
UB-004898,C00242,2024-11-29,Completed,Marketplace,Lahore,SwiftEx,Cash on Delivery,WELCOME10
UB-004899,C00272,2025-12-15,Returned,Mobile App,Peshawar,Store Pickup,Wallet,APP5
UB-004900,C01098,2025-12-09,Completed,Web,Rawalpindi,SwiftEx,Bank Transfer,
UB-004901,C00336,2024-07-06,Completed,Web,Lahore,Store Pickup,Bank Transfer,APP5
UB-004902,C01322,2025-05-05,Cancelled,Mobile App,Islamabad,RapidGo,Card,
UB-004903,C01385,2025-02-22,Completed,Web,Karachi,RapidGo,Card,APP5
UB-004904,C00688,2025-06-13,Completed,Mobile App,Islamabad,Store Pickup,Wallet,SAVE15
UB-004905,C00198,2025-12-26,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,
UB-004906,C00645,2024-02-19,Completed,Mobile App,Rawalpindi,BlueLine,Wallet,
UB-004907,C00242,2025-06-05,Completed,Web,Lahore,Store Pickup,Cash on Delivery,
UB-004908,C00923,2025-06-20,Completed,Marketplace,Islamabad,Store Pickup,Card,
UB-004909,C00720,2024-01-01,Completed,Mobile App,Karachi,SwiftEx,Card,APP5
UB-004910,C00404,2024-02-05,Completed,Mobile App,Karachi,SwiftEx,Wallet,
UB-004911,C00722,2024-09-16,Completed,Mobile App,Rawalpindi,RapidGo,Card,FREESHIP
UB-004912,C00781,2025-01-05,Completed,Marketplace,Rawalpindi,RapidGo,Wallet,
UB-004913,C00102,2025-10-18,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-004914,C00605,2024-11-25,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-004915,C01205,2024-01-28,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-004916,C00788,2024-09-01,Returned,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-004917,C00220,2024-04-30,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-004918,C00679,2024-11-03,Completed,Mobile App,Lahore,SwiftEx,Bank Transfer,
UB-004919,C00871,2025-09-20,Completed,Web,Karachi,SwiftEx,Card,WELCOME10
UB-004920,C01070,2025-06-16,Completed,Web,Rawalpindi,BlueLine,Wallet,
UB-004921,C00420,2025-11-11,Completed,Web,Rawalpindi,SwiftEx,Wallet,
UB-004922,C01461,2024-06-30,Completed,Web,Rawalpindi,RapidGo,Card,FREESHIP
UB-004923,C01191,2024-07-24,Completed,Mobile App,Rawalpindi,BlueLine,Wallet,FREESHIP
UB-004924,C01119,2025-12-18,Completed,Web,Faisalabad,Store Pickup,Bank Transfer,
UB-004925,C00692,2024-01-07,Completed,Mobile App,Islamabad,BlueLine,Card,
UB-004926,C00617,2025-11-23,Completed,Web,Lahore,SwiftEx,Wallet,
UB-004927,C00830,2024-01-15,Cancelled,Mobile App,Islamabad,BlueLine,Card,
UB-004928,C01036,2025-12-13,Completed,Web,Peshawar,RapidGo,Cash on Delivery,SAVE15
UB-004929,C01593,2025-06-18,Returned,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-004930,C01592,2025-08-13,Completed,Mobile App,Peshawar,RapidGo,Bank Transfer,
UB-004931,C01164,2024-10-12,Completed,Web,Islamabad,RapidGo,Cash on Delivery,FREESHIP
UB-004932,C01100,2024-08-27,Completed,Marketplace,Islamabad,RapidGo,Cash on Delivery,
UB-004933,C00865,2024-03-14,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-004934,C01251,2025-12-01,Completed,Mobile App,Rawalpindi,SwiftEx,Bank Transfer,APP5
UB-004935,C00628,2024-07-01,Completed,Web,Karachi,SwiftEx,Cash on Delivery,WELCOME10
UB-004936,C00311,2025-08-28,Completed,Web,Lahore,BlueLine,Card,FREESHIP
UB-004937,C01232,2024-08-03,Completed,Marketplace,Lahore,RapidGo,Cash on Delivery,
UB-004938,C00109,2024-09-16,Completed,Mobile App,Peshawar,SwiftEx,Card,
UB-004939,C01295,2025-11-25,Completed,Marketplace,Rawalpindi,BlueLine,Bank Transfer,
UB-004940,C00087,2024-07-06,Completed,Mobile App,Lahore,Store Pickup,Cash on Delivery,
UB-004941,C00890,2025-08-28,Completed,Web,Peshawar,BlueLine,Card,
UB-004942,C00846,2024-08-21,Completed,Web,Faisalabad,BlueLine,Card,
UB-004943,C01248,2025-02-07,Completed,Mobile App,Peshawar,BlueLine,Cash on Delivery,
UB-004944,C01252,2025-12-22,Completed,Mobile App,Karachi,BlueLine,Cash on Delivery,SAVE15
UB-004945,C00809,2025-05-30,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-004946,C00643,2024-12-27,Returned,Marketplace,Faisalabad,Store Pickup,Cash on Delivery,
UB-004947,C00267,2025-11-09,Completed,Mobile App,Karachi,BlueLine,Card,SAVE15
UB-004948,C00219,2025-08-02,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-004949,C00895,2025-02-01,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-004950,C01099,2025-01-03,Completed,Marketplace,Rawalpindi,SwiftEx,Cash on Delivery,
UB-004951,C00805,2024-11-27,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-004952,C00841,2025-08-21,Completed,Web,Karachi,Store Pickup,Cash on Delivery,
UB-004953,C01433,2024-06-15,Completed,Mobile App,Peshawar,SwiftEx,Wallet,
UB-004954,C00594,2025-10-13,Completed,Mobile App,Faisalabad,SwiftEx,Cash on Delivery,
UB-004955,C00425,2024-03-21,Completed,Mobile App,Faisalabad,BlueLine,Wallet,
